time,car_cnt,request_cnt,ride_cnt,waiting_time,fare,distance,target,temp_max,temp_min,rain(mm),humidity_max(%),humidity_min(%),sunshine(MJ/m2),year,month,week,weekday,holiday,7days_waiting_time
2022-01-19,543,4948,4192,33.1,2196,8144,35.0,0.8,-9.8,0.0,83.0,44.0,12.29,2022,1,3,2,0.0,30.599999999999998
2022-01-20,564,5112,4504,35.0,2182,8099,35.5,4.1,-8.6,0.0,78.0,30.0,12.79,2022,1,3,3,0.0,31.014285714285712
2022-01-21,560,4968,4276,35.5,2199,8294,26.1,6.7,-5.0,0.0,70.0,34.0,9.7,2022,1,3,4,0.0,31.557142857142857
2022-01-22,320,1924,1733,26.1,2367,9735,21.7,6.2,-0.5,0.0,63.0,44.0,7.67,2022,1,3,5,1.0,31.471428571428568
2022-01-23,265,1379,1306,21.7,2456,10621,33.4,8.2,1.2,0.0,70.0,44.0,8.71,2022,1,3,6,1.0,31.37142857142857
2022-01-24,574,5108,4486,33.4,2167,7928,37.4,4.5,1.9,0.7,93.0,52.0,1.7,2022,1,4,0,0.0,31.300000000000004
2022-01-25,572,5089,4401,37.4,2185,8160,40.5,6.5,-1.8,0.0,91.0,39.0,11.54,2022,1,4,1,0.0,31.74285714285714
2022-01-26,558,5077,4345,40.5,2183,8117,39.0,3.8,-4.6,0.0,65.0,33.0,11.72,2022,1,4,2,0.0,32.8
2022-01-27,566,5038,4322,39.0,2191,8108,35.9,1.9,-5.8,0.0,65.0,34.0,13.65,2022,1,4,3,0.0,33.371428571428574
2022-01-28,544,4722,4025,35.9,2183,8076,21.9,0.5,-7.0,0.0,67.0,29.0,14.07,2022,1,4,4,0.0,33.42857142857143
2022-01-29,326,1785,1651,21.9,2309,9368,24.8,2.2,-7.9,0.0,62.0,28.0,14.1,2022,1,4,5,1.0,32.82857142857143
2022-01-30,236,1268,1195,24.8,2416,10332,25.1,4.5,-6.7,0.0,91.0,41.0,11.47,2022,1,4,6,1.0,33.271428571428565
2022-01-31,209,1393,1181,25.1,2399,10382,28.2,0.8,-2.6,2.9,93.0,61.0,9.04,2022,1,5,0,1.0,32.08571428571429
2022-02-01,222,1336,1129,28.2,2574,11909,23.8,-0.2,-5.8,0.0,83.0,37.0,14.68,2022,2,5,1,1.0,30.771428571428572
2022-02-02,210,1387,1185,23.8,2259,8950,26.1,0.2,-6.9,0.0,74.0,35.0,14.87,2022,2,5,2,1.0,28.38571428571429
2022-02-03,527,4646,4024,26.1,2205,8236,26.1,-1.0,-8.1,0.0,68.0,35.0,12.94,2022,2,5,3,0.0,26.542857142857144
2022-02-04,568,4791,4143,26.1,2198,8211,22.0,-2.5,-9.7,0.0,59.0,38.0,14.31,2022,2,5,4,0.0,25.142857142857142
2022-02-05,313,1742,1600,22.0,2346,9629,19.7,1.2,-8.4,0.0,69.0,34.0,14.83,2022,2,5,5,1.0,25.157142857142855
2022-02-06,255,1170,1102,19.7,2400,10180,27.2,1.9,-7.1,0.0,65.0,32.0,10.41,2022,2,5,6,1.0,24.428571428571427
2022-02-07,594,5142,4494,27.2,2202,8210,30.9,5.3,-4.0,0.0,70.0,27.0,14.49,2022,2,6,0,0.0,24.728571428571428
2022-02-08,564,5068,4448,30.9,2214,8334,29.4,7.2,-4.3,0.0,76.0,28.0,12.8,2022,2,6,1,0.0,25.114285714285717
2022-02-09,553,4846,4307,29.4,2210,8343,28.6,6.4,-3.2,0.0,75.0,36.0,14.93,2022,2,6,2,0.0,25.91428571428571
2022-02-10,560,4938,4363,28.6,2216,8345,25.3,8.5,-2.5,0.0,80.0,36.0,13.28,2022,2,6,3,0.0,26.271428571428572
2022-02-11,582,4857,4267,25.3,2168,7995,23.2,10.2,-0.1,0.0,84.0,22.0,15.11,2022,2,6,4,0.0,26.157142857142855
2022-02-12,319,1908,1734,23.2,2315,9385,20.5,9.2,1.6,0.0,55.0,34.0,9.29,2022,2,6,5,1.0,26.32857142857143
2022-02-13,241,1249,1191,20.5,2419,10228,28.5,8.0,-0.6,1.7,91.0,44.0,7.04,2022,2,6,6,1.0,26.442857142857147
2022-02-14,571,5033,4401,28.5,2179,7995,27.4,-1.3,-7.6,0.0,71.0,45.0,9.99,2022,2,7,0,0.0,26.62857142857143
2022-02-15,546,4871,4253,27.4,2195,8179,28.1,-4.5,-9.4,0.0,64.0,33.0,16.28,2022,2,7,1,0.0,26.128571428571426
2022-02-16,552,4774,4207,28.1,2194,8219,24.0,-0.9,-10.7,0.0,54.0,29.0,17.2,2022,2,7,2,0.0,25.942857142857147
2022-02-17,568,4629,4078,24.0,2179,8043,24.7,5.4,-7.9,0.0,59.0,22.0,15.91,2022,2,7,3,0.0,25.285714285714285
2022-02-18,571,4564,4004,24.7,2176,8061,25.8,3.4,-5.9,0.1,76.0,38.0,9.25,2022,2,7,4,0.0,25.2
2022-02-19,296,1803,1636,25.8,2325,9301,20.9,-0.6,-8.4,0.0,57.0,25.0,18.09,2022,2,7,5,1.0,25.571428571428573
2022-02-20,248,1223,1151,20.9,2419,10257,27.2,3.4,-7.9,0.1,74.0,44.0,11.41,2022,2,7,6,1.0,25.628571428571426
2022-02-21,555,4783,4246,27.2,2197,8148,28.3,-0.2,-7.5,0.0,60.0,33.0,15.64,2022,2,8,0,0.0,25.442857142857143
2022-02-22,539,4748,4217,28.3,2189,8077,27.5,-0.8,-9.8,0.0,55.0,26.0,18.78,2022,2,8,1,0.0,25.571428571428573
2022-02-23,534,4513,4002,27.5,2190,8186,26.9,3.4,-8.3,0.0,76.0,33.0,18.42,2022,2,8,2,0.0,25.485714285714284
2022-02-24,532,4461,3958,26.9,2210,8378,26.3,8.1,-3.5,0.0,89.0,57.0,12.36,2022,2,8,3,0.0,25.9
2022-02-25,533,4468,3942,26.3,2203,8313,24.1,9.2,1.8,1.1,90.0,64.0,5.58,2022,2,8,4,0.0,26.12857142857143
2022-02-26,301,1771,1617,24.1,2317,9330,22.8,8.8,-1.4,0.0,80.0,35.0,18.62,2022,2,8,5,1.0,25.885714285714283
2022-02-27,226,1220,1129,22.8,2441,10480,24.1,11.2,2.8,0.0,86.0,38.0,10.5,2022,2,8,6,1.0,26.157142857142862
2022-02-28,554,4512,3969,24.1,2199,8189,20.9,9.1,0.9,2.3,91.0,49.0,6.49,2022,2,9,0,0.0,25.714285714285715
2022-03-01,265,1498,1301,20.9,2321,9543,27.8,8.5,-2.2,0.0,76.0,30.0,19.53,2022,3,9,1,1.0,24.657142857142862
2022-03-02,528,4737,4168,27.8,2199,8226,25.0,12.0,1.1,0.0,92.0,25.0,19.16,2022,3,9,2,0.0,24.7
2022-03-03,558,4760,4242,25.0,2201,8241,25.3,14.3,0.6,0.0,80.0,38.0,10.65,2022,3,9,3,0.0,24.428571428571427
2022-03-04,568,4773,4192,25.3,2207,8257,21.9,6.7,-0.3,0.0,76.0,24.0,20.26,2022,3,9,4,0.0,24.285714285714285
2022-03-05,318,1778,1632,21.9,2268,8714,19.6,6.7,-2.9,0.0,56.0,20.0,21.0,2022,3,9,5,1.0,23.97142857142857
2022-03-06,249,1212,1153,19.6,2458,10530,24.5,8.4,-2.6,0.0,59.0,26.0,14.99,2022,3,9,6,1.0,23.514285714285712
2022-03-07,571,4870,4327,24.5,2210,8332,25.9,12.2,1.2,0.0,77.0,45.0,16.44,2022,3,10,0,0.0,23.571428571428573
2022-03-08,561,4821,4258,25.9,2175,8025,22.9,14.2,1.8,0.0,95.0,36.0,18.85,2022,3,10,1,0.0,24.285714285714285
2022-03-09,255,1716,1495,22.9,2263,8996,24.8,15.3,4.2,0.0,77.0,19.0,16.75,2022,3,10,2,0.0,23.585714285714285
2022-03-10,533,4551,4029,24.8,2206,8286,22.7,18.2,5.1,0.0,67.0,45.0,14.49,2022,3,10,3,0.0,23.557142857142857
2022-03-11,554,4509,4009,22.7,2184,8206,23.5,19.4,6.6,0.2,92.0,51.0,12.82,2022,3,10,4,0.0,23.185714285714283
2022-03-12,300,1834,1672,23.5,2321,9550,19.5,12.7,10.8,44.5,100.0,92.0,2.1,2022,3,10,5,1.0,23.41428571428571
2022-03-13,235,1057,974,19.5,2388,10127,25.1,12.9,5.5,8.7,98.0,83.0,2.18,2022,3,10,6,1.0,23.4
2022-03-14,558,4807,4247,25.1,2172,7967,23.5,13.1,2.4,0.0,93.0,48.0,17.55,2022,3,11,0,0.0,23.485714285714288
2022-03-15,556,4708,4200,23.5,2216,8429,22.6,16.5,3.7,0.0,82.0,39.0,17.67,2022,3,11,1,0.0,23.142857142857142
2022-03-16,550,4593,4113,22.6,2194,8183,22.5,14.8,7.9,1.2,71.0,47.0,9.49,2022,3,11,2,0.0,23.1
2022-03-17,529,4453,3979,22.5,2184,8106,22.5,9.4,5.7,0.0,72.0,52.0,5.17,2022,3,11,3,0.0,22.771428571428572
2022-03-18,545,4419,3945,22.5,2194,8182,22.3,6.0,1.1,14.6,98.0,62.0,4.93,2022,3,11,4,0.0,22.742857142857144
2022-03-19,287,1752,1615,22.3,2292,8974,21.2,9.1,2.8,0.0,88.0,42.0,15.76,2022,3,11,5,1.0,22.571428571428573
2022-03-20,236,1205,1144,21.2,2458,10656,22.9,10.7,-0.3,0.0,68.0,29.0,16.69,2022,3,11,6,1.0,22.814285714285717
2022-03-21,552,4513,4050,22.9,2187,8086,25.0,13.2,1.2,0.0,61.0,27.0,21.71,2022,3,12,0,0.0,22.5
2022-03-22,535,4621,4158,25.0,2198,8260,22.4,7.8,5.0,0.0,69.0,41.0,7.05,2022,3,12,1,0.0,22.714285714285715
2022-03-23,548,4583,4119,22.4,2192,8162,23.5,12.4,3.9,0.0,79.0,57.0,6.34,2022,3,12,2,0.0,22.685714285714283
2022-03-24,548,4608,4086,23.5,2281,8927,25.6,17.2,6.3,2.6,95.0,48.0,9.06,2022,3,12,3,0.0,22.828571428571426
2022-03-25,528,4450,3927,25.6,2196,8179,25.6,14.5,9.5,28.1,100.0,55.0,6.39,2022,3,12,4,0.0,23.271428571428572
2022-03-26,274,1724,1560,25.6,2329,9539,22.9,12.1,5.4,0.0,79.0,23.0,22.23,2022,3,12,5,1.0,23.742857142857144
2022-03-27,218,1342,1260,22.9,2484,10696,26.8,15.1,1.6,0.0,53.0,17.0,24.71,2022,3,12,6,1.0,23.985714285714288
2022-03-28,528,4647,4199,26.8,2184,8095,29.2,15.3,3.3,0.0,65.0,37.0,23.32,2022,3,13,0,0.0,24.54285714285714
2022-03-29,521,4821,4290,29.2,2217,8361,25.1,15.5,6.0,0.4,88.0,51.0,7.64,2022,3,13,1,0.0,25.142857142857142
2022-03-30,538,4665,4130,25.1,2177,7980,27.4,14.4,8.4,0.0,89.0,45.0,13.98,2022,3,13,2,0.0,25.528571428571432
2022-03-31,558,4643,4083,27.4,2236,8578,26.1,14.7,4.7,0.0,77.0,29.0,23.35,2022,3,13,3,0.0,26.08571428571429
2022-04-01,555,4660,4174,26.1,2206,8353,27.6,14.0,4.0,0.0,83.0,29.0,24.09,2022,4,13,4,0.0,26.157142857142855
2022-04-02,297,2001,1824,27.6,2356,9733,23.0,16.8,3.6,0.0,82.0,25.0,24.34,2022,4,13,5,1.0,26.442857142857143
2022-04-03,243,1460,1379,23.0,2457,10699,28.5,16.3,5.2,0.0,82.0,26.0,24.75,2022,4,13,6,1.0,26.457142857142856
2022-04-04,551,4881,4394,28.5,2208,8290,32.5,15.5,5.0,0.0,62.0,26.0,21.21,2022,4,14,0,0.0,26.7
2022-04-05,537,5049,4445,32.5,2246,8610,33.4,16.8,8.0,0.0,81.0,21.0,21.54,2022,4,14,1,0.0,27.17142857142857
2022-04-06,522,5015,4423,33.4,2226,8407,33.6,15.1,7.8,0.0,63.0,22.0,24.3,2022,4,14,2,0.0,28.357142857142858
2022-04-07,536,4958,4397,33.6,2231,8463,31.6,19.6,5.3,0.0,79.0,27.0,24.92,2022,4,14,3,0.0,29.24285714285714
2022-04-08,553,5018,4389,31.6,2220,8453,36.2,24.1,12.5,0.5,66.0,35.0,21.41,2022,4,14,4,0.0,30.02857142857143
2022-04-09,298,2215,1910,36.2,2357,9604,28.0,25.0,12.9,0.0,61.0,26.0,24.18,2022,4,14,5,1.0,31.25714285714286
2022-04-10,238,1623,1492,28.0,2444,10467,38.0,26.4,13.5,0.0,77.0,36.0,24.04,2022,4,14,6,1.0,31.97142857142857
2022-04-11,520,5117,4438,38.0,2229,8439,39.8,26.1,16.5,0.5,89.0,52.0,18.23,2022,4,15,0,0.0,33.32857142857143
2022-04-12,543,5319,4524,39.8,2229,8514,38.3,15.9,12.0,1.3,94.0,49.0,4.06,2022,4,15,1,0.0,34.371428571428574
2022-04-13,522,5076,4349,38.3,2217,8399,38.5,15.1,11.9,0.0,65.0,46.0,9.52,2022,4,15,2,0.0,35.07142857142857
2022-04-14,533,5162,4480,38.5,2248,8629,35.3,19.2,7.7,0.0,64.0,30.0,26.31,2022,4,15,3,0.0,35.77142857142857
2022-04-15,558,5160,4494,35.3,2228,8526,34.3,20.0,7.2,0.0,69.0,20.0,26.64,2022,4,15,4,0.0,36.3
2022-04-16,298,2178,1889,34.3,2412,10102,27.4,21.3,7.2,0.0,86.0,25.0,26.0,2022,4,15,5,1.0,36.028571428571425
2022-04-17,244,1662,1490,27.4,2438,10479,36.4,21.4,11.4,0.0,64.0,23.0,20.59,2022,4,15,6,1.0,35.942857142857136
2022-04-18,552,5259,4609,36.4,2243,8571,37.6,22.0,9.1,0.0,75.0,31.0,25.17,2022,4,16,0,0.0,35.71428571428571
2022-04-19,556,5316,4634,37.6,2207,8285,60.1,22.0,9.8,0.0,75.0,25.0,26.26,2022,4,16,1,0.0,35.4
2022-04-20,535,6075,4481,60.1,2413,10406,42.0,22.5,9.7,0.0,65.0,22.0,19.54,2022,4,16,2,0.0,38.51428571428571
2022-04-21,529,5273,4450,42.0,2239,8567,39.2,16.8,13.6,0.0,89.0,59.0,3.06,2022,4,16,3,0.0,39.01428571428571
2022-04-22,555,5204,4455,39.2,2207,8272,35.9,25.1,10.5,0.0,93.0,22.0,23.47,2022,4,16,4,0.0,39.57142857142857
2022-04-23,297,2353,2002,35.9,2432,10355,29.4,24.3,15.1,0.3,91.0,49.0,20.45,2022,4,16,5,1.0,39.800000000000004
2022-04-24,239,1759,1553,29.4,2489,10966,40.4,23.5,17.0,1.1,96.0,64.0,8.1,2022,4,16,6,1.0,40.08571428571429
2022-04-25,543,5423,4651,40.4,2207,8270,42.4,28.4,17.0,1.2,88.0,37.0,24.94,2022,4,17,0,0.0,40.65714285714286
2022-04-26,547,5547,4678,42.4,2215,8377,44.5,23.5,13.0,0.0,47.0,18.0,26.83,2022,4,17,1,0.0,41.34285714285714
2022-04-27,547,5580,4680,44.5,2223,8406,42.2,25.6,11.7,0.0,57.0,19.0,22.34,2022,4,17,2,0.0,39.114285714285714
2022-04-28,551,5461,4635,42.2,2255,8733,51.2,16.3,10.7,15.5,95.0,56.0,13.08,2022,4,17,3,0.0,39.142857142857146
2022-04-29,516,5234,4224,51.2,2265,8752,38.1,16.9,10.5,0.0,86.0,53.0,12.52,2022,4,17,4,0.0,40.857142857142854
2022-04-30,297,2301,1894,38.1,2399,10098,24.1,18.9,7.9,0.0,80.0,23.0,27.41,2022,4,17,5,1.0,41.17142857142857
2022-05-01,309,1797,1618,24.1,2506,11111,42.7,19.0,9.3,0.0,93.0,28.0,26.03,2022,5,17,6,1.0,40.41428571428572
2022-05-02,588,5542,4727,42.7,2240,8539,49.4,20.7,9.2,0.0,75.0,25.0,28.07,2022,5,18,0,0.0,40.74285714285714
2022-05-03,557,5550,4643,49.4,2255,8740,49.9,25.1,10.1,0.0,62.0,32.0,27.22,2022,5,18,1,0.0,41.74285714285715
2022-05-04,563,5608,4576,49.9,2240,8559,29.6,25.7,12.5,0.0,66.0,31.0,29.35,2022,5,18,2,0.0,42.51428571428572
2022-05-05,259,2035,1700,29.6,2414,10566,39.2,25.2,13.8,0.0,86.0,45.0,25.6,2022,5,18,3,1.0,40.714285714285715
2022-05-06,544,5123,4236,39.2,2252,8672,40.5,22.7,15.3,0.5,93.0,18.0,22.57,2022,5,18,4,0.0,39.0
2022-05-07,293,2334,1933,40.5,2403,10080,37.8,18.2,11.8,2.0,89.0,35.0,6.2,2022,5,18,5,1.0,39.34285714285714
2022-05-08,242,1837,1565,37.8,2531,11240,44.6,25.0,11.1,0.0,87.0,32.0,29.25,2022,5,18,6,1.0,41.300000000000004
2022-05-09,577,5571,4682,44.6,2222,8384,52.2,26.1,13.6,0.0,66.0,17.0,27.82,2022,5,19,0,0.0,41.57142857142857
2022-05-10,541,5544,4534,52.2,2259,8815,46.2,24.9,16.7,0.0,63.0,36.0,25.73,2022,5,19,1,0.0,41.971428571428575
2022-05-11,570,5777,4819,46.2,2219,8434,51.0,27.9,14.2,0.0,73.0,33.0,27.45,2022,5,19,2,0.0,41.44285714285714
2022-05-12,550,5614,4600,51.0,2243,8632,48.6,25.0,15.3,0.0,55.0,30.0,19.95,2022,5,19,3,0.0,44.5
2022-05-13,553,5522,4503,48.6,2237,8605,42.2,19.7,12.0,0.0,67.0,31.0,22.58,2022,5,19,4,0.0,45.84285714285714
2022-05-14,290,2355,1972,42.2,2431,10293,29.7,22.2,10.6,0.0,57.0,26.0,30.01,2022,5,19,5,1.0,46.08571428571429
2022-05-15,249,1917,1707,29.7,2470,10577,45.0,23.6,11.0,0.0,74.0,38.0,28.89,2022,5,19,6,1.0,44.92857142857144
2022-05-16,573,5621,4695,45.0,2226,8451,44.6,26.9,13.0,0.0,81.0,36.0,27.56,2022,5,20,0,0.0,44.98571428571429
2022-05-17,564,5628,4680,44.6,2235,8570,45.9,25.2,15.8,1.5,80.0,40.0,15.71,2022,5,20,1,0.0,43.9
2022-05-18,549,5679,4585,45.9,2215,8344,43.1,23.8,16.3,0.0,69.0,43.0,20.97,2022,5,20,2,0.0,43.857142857142854
2022-05-19,576,5532,4674,43.1,2259,8729,43.4,25.6,15.6,0.0,70.0,31.0,25.74,2022,5,20,3,0.0,42.72857142857142
2022-05-20,566,5516,4607,43.4,2226,8458,42.3,25.6,16.6,0.0,85.0,48.0,24.88,2022,5,20,4,0.0,41.98571428571429
2022-05-21,292,2437,2013,42.3,2442,10294,32.3,25.7,15.8,0.0,85.0,53.0,24.3,2022,5,20,5,1.0,42.0
2022-05-22,244,1947,1695,32.3,2523,11129,40.4,30.5,17.9,0.0,86.0,40.0,26.01,2022,5,20,6,1.0,42.371428571428574
2022-05-23,582,5710,4842,40.4,2209,8299,45.7,29.9,16.8,0.0,83.0,30.0,28.86,2022,5,21,0,0.0,41.714285714285715
2022-05-24,571,5670,4789,45.7,2238,8551,48.3,26.3,17.0,3.5,93.0,39.0,22.59,2022,5,21,1,0.0,41.87142857142857
2022-05-25,552,5861,4850,48.3,2250,8673,44.6,23.0,14.2,0.0,92.0,30.0,28.88,2022,5,21,2,0.0,42.214285714285715
2022-05-26,564,5749,4787,44.6,2230,8529,47.4,25.0,16.1,0.0,84.0,48.0,28.71,2022,5,21,3,0.0,42.42857142857143
2022-05-27,546,5475,4507,47.4,2224,8456,45.5,28.7,15.2,0.0,80.0,31.0,27.49,2022,5,21,4,0.0,43.0
2022-05-28,301,2509,2033,45.5,2482,10733,32.0,29.1,19.3,0.0,81.0,39.0,21.5,2022,5,21,5,1.0,43.457142857142856
2022-05-29,242,1970,1749,32.0,2474,10721,43.3,24.6,17.5,0.0,84.0,57.0,9.8,2022,5,21,6,1.0,43.41428571428571
2022-05-30,590,5695,4792,43.3,2211,8260,46.0,26.9,14.3,0.0,67.0,22.0,27.48,2022,5,22,0,0.0,43.82857142857143
2022-05-31,585,5729,4795,46.0,2216,8360,28.0,28.4,16.3,0.0,65.0,19.0,30.79,2022,5,22,1,0.0,43.871428571428574
2022-06-01,274,2310,1895,28.0,2305,9476,42.5,26.7,17.2,0.0,83.0,47.0,27.13,2022,6,22,2,0.0,40.971428571428575
2022-06-02,588,5674,4834,42.5,2253,8737,44.2,32.3,18.9,0.0,86.0,35.0,27.2,2022,6,22,3,0.0,40.67142857142857
2022-06-03,573,5715,4742,44.2,2244,8615,34.8,29.4,20.4,0.0,83.0,45.0,18.22,2022,6,22,4,0.0,40.214285714285715
2022-06-04,311,2419,2019,34.8,2445,10431,34.5,26.4,20.2,0.0,72.0,45.0,8.16,2022,6,22,5,1.0,38.68571428571429
2022-06-05,222,1841,1599,34.5,2497,10978,22.5,24.3,16.9,4.3,91.0,49.0,21.01,2022,6,22,6,1.0,39.042857142857144
2022-06-06,249,1909,1594,22.5,2357,9862,46.3,25.0,15.1,0.0,70.0,41.0,17.34,2022,6,23,0,1.0,36.07142857142857
2022-06-07,568,5788,4817,46.3,2218,8413,50.7,25.5,16.2,0.0,73.0,49.0,16.97,2022,6,23,1,0.0,36.114285714285714
2022-06-08,561,5842,4839,50.7,2256,8673,42.7,24.4,18.6,2.6,87.0,57.0,10.66,2022,6,23,2,0.0,39.357142857142854
2022-06-09,597,5892,4906,42.7,2226,8493,47.2,26.3,17.3,1.2,91.0,52.0,15.38,2022,6,23,3,0.0,39.385714285714286
2022-06-10,572,5665,4668,47.2,2229,8485,35.9,32.2,17.8,0.0,88.0,35.0,26.54,2022,6,23,4,0.0,39.81428571428571
2022-06-11,304,2555,2171,35.9,2382,9902,31.6,30.9,19.0,0.0,76.0,38.0,24.52,2022,6,23,5,1.0,39.971428571428575
2022-06-12,239,1931,1708,31.6,2511,10924,41.5,28.7,19.6,18.0,92.0,53.0,20.66,2022,6,23,6,1.0,39.55714285714286
2022-06-13,595,5841,4940,41.5,2209,8248,49.7,27.0,18.6,0.0,66.0,43.0,18.58,2022,6,24,0,0.0,42.271428571428565
2022-06-14,554,5756,4802,49.7,2206,8342,54.0,20.0,15.0,18.5,96.0,72.0,5.62,2022,6,24,1,0.0,42.75714285714286
2022-06-15,561,5873,4673,54.0,2219,8386,45.9,24.6,17.7,0.7,95.0,54.0,13.0,2022,6,24,2,0.0,43.228571428571435
2022-06-16,569,5719,4779,45.9,2237,8535,47.6,27.9,16.7,0.0,90.0,57.0,17.86,2022,6,24,3,0.0,43.68571428571429
2022-06-17,556,5595,4577,47.6,2246,8636,37.2,25.0,22.1,0.0,86.0,72.0,6.07,2022,6,24,4,0.0,43.74285714285715
2022-06-18,297,2479,2099,37.2,2416,10217,32.0,24.9,22.3,0.0,87.0,74.0,5.06,2022,6,24,5,1.0,43.92857142857143
2022-06-19,245,1943,1692,32.0,2502,10920,41.9,28.8,22.1,0.0,91.0,59.0,12.59,2022,6,24,6,1.0,43.98571428571429
2022-06-20,591,5792,4922,41.9,2219,8331,48.4,32.3,21.3,0.0,92.0,50.0,28.94,2022,6,25,0,0.0,44.042857142857144
2022-06-21,566,5827,4849,48.4,2230,8474,46.0,30.7,21.9,0.0,87.0,44.0,22.39,2022,6,25,1,0.0,43.857142857142854
2022-06-22,583,5932,4983,46.0,2223,8436,49.2,26.4,23.3,101.6,100.0,75.0,3.41,2022,6,25,2,0.0,42.714285714285715
2022-06-23,584,5913,4807,49.2,2181,8071,45.1,24.8,20.7,20.5,100.0,78.0,8.5,2022,6,25,3,0.0,43.18571428571429
2022-06-24,579,5632,4639,45.1,2233,8552,43.2,30.3,21.5,0.0,90.0,71.0,17.55,2022,6,25,4,0.0,42.82857142857143
2022-06-25,287,2495,2029,43.2,2432,10403,29.3,28.1,24.8,0.0,86.0,79.0,3.0,2022,6,25,5,1.0,43.68571428571429
2022-06-26,252,1901,1675,29.3,2462,10628,48.4,28.0,25.4,6.1,91.0,77.0,4.75,2022,6,25,6,1.0,43.300000000000004
2022-06-27,591,6100,4978,48.4,2185,8049,42.4,27.8,26.3,5.5,87.0,75.0,3.33,2022,6,26,0,0.0,44.228571428571435
2022-06-28,579,5849,4843,42.4,2197,8215,49.4,26.0,24.5,35.9,98.0,89.0,2.94,2022,6,26,1,0.0,43.371428571428574
2022-06-29,561,5705,4678,49.4,2207,8247,61.6,24.5,21.2,178.9,100.0,98.0,2.42,2022,6,26,2,0.0,43.857142857142854
2022-06-30,569,5723,4263,61.6,2199,8171,42.0,30.8,21.9,0.0,99.0,63.0,21.53,2022,6,26,3,0.0,45.62857142857143
2022-07-01,585,5832,4822,42.0,2216,8367,35.0,33.7,24.0,0.0,92.0,51.0,25.83,2022,7,26,4,0.0,45.18571428571429
2022-07-02,334,2495,2121,35.0,2336,9642,28.3,33.7,24.5,0.0,87.0,49.0,26.25,2022,7,26,5,1.0,44.01428571428572
2022-07-03,288,2047,1837,28.3,2489,10912,44.7,32.3,26.4,0.0,82.0,61.0,14.9,2022,7,26,6,1.0,43.871428571428574
2022-07-04,602,5948,5038,44.7,2204,8239,47.6,32.9,26.7,0.0,81.0,62.0,15.99,2022,7,27,0,0.0,43.34285714285715
2022-07-05,588,5848,4899,47.6,2210,8381,45.6,33.2,26.3,16.1,91.0,62.0,14.49,2022,7,27,1,0.0,44.08571428571429
2022-07-06,596,6092,5083,45.6,2180,8111,46.4,30.9,26.5,0.0,93.0,70.0,8.29,2022,7,27,2,0.0,43.542857142857144
2022-07-07,574,5702,4797,46.4,2192,8152,44.7,27.9,24.8,1.7,91.0,72.0,6.94,2022,7,27,3,0.0,41.371428571428574
2022-07-08,579,5727,4814,44.7,2195,8206,36.6,30.7,24.0,0.1,95.0,67.0,13.64,2022,7,27,4,0.0,41.75714285714286
2022-07-09,327,2507,2115,36.6,2389,9985,29.4,35.0,24.6,0.0,88.0,48.0,23.08,2022,7,27,5,1.0,41.98571428571428
2022-07-10,267,1916,1691,29.4,2472,10850,42.2,29.9,24.7,9.0,85.0,54.0,13.85,2022,7,27,6,1.0,42.142857142857146
2022-07-11,610,5940,4988,42.2,2212,8316,44.7,29.4,23.3,0.0,81.0,66.0,11.82,2022,7,28,0,0.0,41.785714285714285
2022-07-12,588,5821,4979,44.7,2193,8209,64.3,27.1,24.0,114.5,100.0,76.0,1.25,2022,7,28,1,0.0,41.371428571428574
2022-07-13,570,5899,4598,64.3,2189,8114,49.1,29.7,23.3,0.9,98.0,65.0,17.21,2022,7,28,2,0.0,44.04285714285714
2022-07-14,572,5746,4812,49.1,2231,8526,50.3,30.1,23.0,0.0,91.0,59.0,24.49,2022,7,28,3,0.0,44.42857142857143
2022-07-15,566,5620,4674,50.3,2227,8422,42.0,27.8,23.5,34.0,92.0,68.0,10.77,2022,7,28,4,0.0,45.228571428571435
2022-07-16,316,2516,2064,42.0,2414,10247,29.1,29.4,22.5,0.0,95.0,64.0,16.82,2022,7,28,5,1.0,46.0
2022-07-17,251,1869,1655,29.1,2484,10886,38.6,30.1,23.1,0.0,88.0,62.0,21.01,2022,7,28,6,1.0,45.95714285714286
2022-07-18,602,5763,4982,38.6,2213,8293,40.3,31.0,24.4,0.0,86.0,59.0,23.44,2022,7,29,0,0.0,45.442857142857136
2022-07-19,599,5765,4906,40.3,2205,8267,42.1,30.2,25.0,0.3,88.0,60.0,17.68,2022,7,29,1,0.0,44.81428571428571
2022-07-20,619,5958,5025,42.1,2237,8538,40.1,25.2,20.9,11.2,97.0,78.0,6.6,2022,7,29,2,0.0,41.642857142857146
2022-07-21,610,5673,4660,40.1,2230,8483,40.9,27.3,22.9,5.2,89.0,69.0,13.54,2022,7,29,3,0.0,40.357142857142854
2022-07-22,598,5663,4695,40.9,2222,8452,38.8,27.7,22.5,8.8,95.0,67.0,9.09,2022,7,29,4,0.0,39.01428571428572
2022-07-23,290,2368,1966,38.8,2363,9767,26.9,28.0,22.1,2.3,96.0,76.0,8.82,2022,7,29,5,1.0,38.55714285714286
2022-07-24,248,1753,1568,26.9,2415,10234,34.5,31.9,23.7,0.0,91.0,55.0,25.49,2022,7,29,6,1.0,38.24285714285714
2022-07-25,596,5546,4722,34.5,2205,8580,38.0,32.8,24.4,0.0,90.0,57.0,22.31,2022,7,30,0,0.0,37.65714285714286
